Series Name,Series Name,Country Name,Country Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
A woman can get a job in the same way as a man (1=yes; 0=no),SG.GET.JOBS.EQ,Afghanistan,AFG,1,1,1,1,1,1,1,1,1,1
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,South Africa,ZAF,..,..,..,..,5.6,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Suriname,SUR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Tajikistan,TJK,3.7,..,..,..,..,1.6,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Tanzania,TZA,..,..,..,..,16.6,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Timor-Leste,TLS,..,..,..,..,4.7,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Togo,TGO,..,..,10.5,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Tonga,TON,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Turkey,TUR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Uganda,UGA,..,..,..,..,21.9,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Uruguay,URY,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Zambia,ZMB,..,..,17.4,..,..,..,13.7,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Zimbabwe,ZWE,..,..,..,13.5,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Euro area,EMU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,European Union,EUU,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,High income,HIC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Low income,LIC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,North America,NAC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,OECD members,OED,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Small states,SST,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..
Proportion of women who have ever experienced any form of sexual violence (% of women ages 15-49),SG.VAW.AFSX.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Afghanistan,AFG,0,0,0,0,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Albania,ALB,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Algeria,DZA,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Andorra,AND,..,..,..,..,..,..,..,..,..,..
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Angola,AGO,0,0,0,0,0,0,0,0,0,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Antigua and Barbuda,ATG,0,0,0,0,0,0,0,0,0,0
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Argentina,ARG,0,0,0,0,0,0,0,0,0,0
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Armenia,ARM,0,0,0,0,0,0,0,0,0,0
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Aruba,ABW,..,..,..,..,..,..,..,..,..,..
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Australia,AUS,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Austria,AUT,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Azerbaijan,AZE,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,"Bahamas, The",BHS,1,1,1,1,1,1,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Bahrain,BHR,0,0,0,0,0,0,0,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Bangladesh,BGD,0,0,0,0,0,0,0,0,0,0
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Barbados,BRB,0,0,0,0,0,0,1,1,1,1
Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,Belarus,BLR,0,0,0,0,0,0,0,0,0,0
